_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
265.1663386506220	-53.7006426161888	265.16636838441	0.1457	-53.70072124438	0.1275	5921745155038323072	0.3223	0.1370	4.088	0.250	-18.262	0.224	0	1.8749e+03	2.8003e+00	17.5059	0.0016	1.3381e+03	2.7290e+01	17.5352	0.0221	1.9663e+03	4.7952e+01	16.5278	0.0265	1.0074							
265.1661925612582	-53.7116815634595	265.16619256126	1.4262	-53.71168156346	1.9191	5921745120678585088							0	4.9031e+02	3.6526e+00	18.9622	0.0081																
265.1667750680759	-53.7026751447592	265.16679575759	0.0623	-53.70275242198	0.0669	5921745155038323584	0.4270	0.0660	2.845	0.117	-17.948	0.121	0	6.9822e+03	7.7849e+00	16.0784	0.0012	4.4409e+03	5.7547e+01	16.2327	0.0141	5.6190e+03	5.8034e+01	15.3878	0.0112	0.8449			5497.00				
265.1775197603054	-53.7039038164317	265.17748378285	0.1731	-53.70393006629	0.1500	5921745159327374464	0.3966	0.1498	-4.946	0.324	-6.097	0.270	0	1.3360e+03	2.8059e+00	17.8739	0.0023																
265.1658620609780	-53.7059524228324	265.16588017195	0.1146	-53.70602678265	0.1218	5921745155038322432	0.3764	0.1265	2.490	0.204	-17.271	0.207	0	4.4896e+03	1.0029e+01	16.5578	0.0024	3.4192e+03	1.0649e+02	16.5166	0.0338	4.1410e+03	8.0636e+01	15.7192	0.0211	0.7974			5247.97				
265.1624567192047	-53.7085712682704	265.16247924575	0.0298	-53.70864467243	0.0300	5921745120678582272	0.2729	0.0269	3.097	0.054	-17.049	0.051	0	9.2870e+04	3.2329e+01	13.2687	0.0004	6.3861e+04	2.0962e+02	13.3383	0.0036	4.7286e+04	7.1556e+01	13.0751	0.0016	0.2632			8693.67				
265.1659360339941	-53.7112987947825	265.16595518586	0.2922	-53.71137190669	0.2659	5921745124967634944	1.2691	0.2596	2.633	0.474	-16.981	0.461	0	9.1668e+02	4.0445e+00	18.2828	0.0048																
265.1633543104134	-53.7013400198098	265.16333844395	0.1654	-53.70137022789	0.1328	5921745155038321152	0.6389	0.1606	-2.182	0.268	-7.016	0.247	0	1.8669e+03	2.9757e+00	17.5105	0.0017	9.0593e+02	2.0235e+01	17.9587	0.0243	1.7094e+03	1.9229e+01	16.6798	0.0122	1.2789							
265.1749575671788	-53.7057851713748	265.17498569729	0.1771	-53.70585901594	0.1527	5921745159327372288	0.7438	0.1525	3.867	0.327	-17.151	0.273	0	1.5195e+03	3.7882e+00	17.7341	0.0027																
265.1786384703745	-53.7118265069077	265.17861930281	0.4349	-53.71191228430	0.4517	5921745159327304832	2.5572	0.5811	-2.635	0.857	-19.922	0.839	0	2.2094e+03	7.5010e+00	17.3277	0.0037	2.2213e+03	4.9067e+01	16.9849	0.0240	2.6497e+03	2.9843e+01	16.2039	0.0122	0.7809							
265.1841649740159	-53.7080374992956	265.18416497402	1.2333	-53.70803749930	0.8983	5921745159341941376							0	1.3421e+02	2.0772e+00	20.3689	0.0168																
265.1763841723829	-53.7060977742049	265.17638417238	71.4182	-53.70609777420	24.6077	5921745159327372160							0	1.3617e+02	2.6791e+00	20.3531	0.0214																
265.1857666680558	-53.7072927682532	265.18576666806	0.7977	-53.70729276825	0.7907	5921745159327304192							0	1.1779e+03	3.5295e+00	18.0106	0.0033																
265.1841969303023	-53.7086940562829	265.18419693030	1.0706	-53.70869405628	1.0129	5921745159327303040							0	2.5487e+02	3.4107e+00	19.6726	0.0145																
265.1892121723895	-53.7046611335130	265.18921217239	2.1487	-53.70466113351	2.5896	5921745159327301888							0	4.9946e+02	3.8598e+00	18.9421	0.0084																
265.1897518249826	-53.7049393837629	265.18977560089	0.1624	-53.70501722940	0.2559	5921745159327302016	0.0587	0.3467	3.269	0.281	-18.080	0.373	0	1.6490e+03	3.2721e+00	17.6453	0.0022	1.1903e+03	9.5396e+01	17.6622	0.0870	1.7372e+03	2.6885e+00	16.6623	0.0017	0.9999							
265.1854486180016	-53.7126239515331	265.18550401946	0.6585	-53.71270708466	0.5726	5921745159327268352	0.8082	0.7172	7.615	2.062	-19.308	1.727	0	2.8521e+02	1.7976e+00	19.5504	0.0068																
265.1903922386556	-53.7092248892933	265.19041660413	0.4118	-53.70930351336	0.7112	5921745090607792000	0.8260	0.6847	3.350	0.785	-18.261	1.148	0	5.8874e+02	2.5032e+00	18.7636	0.0046	3.7464e+02	2.8949e+01	18.9173	0.0839	5.6403e+02	4.2294e+01	17.8837	0.0814	1.0337							
265.1887738656178	-53.7104267240982	265.18880923440	0.4364	-53.71049543405	0.4160	5921745159327267584	0.8089	0.4825	4.862	0.918	-15.958	0.793	0	4.3394e+02	2.5221e+00	19.0948	0.0063	3.2986e+02	1.6610e+01	19.0556	0.0547	5.1308e+02	1.9661e+01	17.9865	0.0416	1.0691							
265.1779663163486	-53.7058319113851	265.17796631635	13.1538	-53.70583191139	4.5524	5921745159348561664							0	1.4701e+02	3.7958e+00	20.2700	0.0280																
265.1869818904515	-53.7029255878119	265.18700803317	0.1528	-53.70300401128	0.1696	5921745159327332864	0.2986	0.1742	3.594	0.269	-18.214	0.271	0	2.3183e+03	3.5329e+00	17.2754	0.0017	1.3025e+03	1.8635e+01	17.5645	0.0155	1.7115e+03	1.1517e+01	16.6785	0.0073	0.8860							
265.1914585437890	-53.7090027514099	265.19147125826	0.1373	-53.70908256564	0.1634	5921745090607788800	0.3979	0.1963	1.748	0.371	-18.537	0.428	0	1.8245e+03	3.7133e+00	17.5355	0.0022	1.1358e+03	3.3732e+01	17.7131	0.0322	1.4687e+03	1.9889e+01	16.8446	0.0147	0.8686							
265.1866647983787	-53.7122103689447	265.18668965068	0.1962	-53.71228496203	0.1919	5921745159327265664	1.1729	0.2111	3.416	0.365	-17.325	0.349	0	1.0465e+03	2.6354e+00	18.1390	0.0027	6.9289e+02	1.7315e+01	18.2497	0.0271	9.2339e+02	2.5327e+01	17.3485	0.0298	0.9013							
265.1703025359770	-53.7144919717112	265.17032636522	0.3549	-53.71457119374	0.3000	5921745124967592576	0.6676	0.3878	3.275	0.577	-18.400	0.540	0	5.7046e+02	1.6912e+00	18.7978	0.0032	3.8846e+02	2.5815e+01	18.8780	0.0722	5.3167e+02	4.7437e-01	17.9478	0.0010	0.9302							
265.1683668853131	-53.7031039857007	265.16836688531	1.3482	-53.70310398570	1.3884	5921745159343195136							0	3.0011e+02	3.0926e+00	19.4952	0.0112																
265.1994941624612	-53.7109074616639	265.19952630708	0.1224	-53.71098103832	0.1211	5921745086318865280	0.8025	0.1306	4.419	0.308	-17.089	0.259	0	1.9642e+03	3.3281e+00	17.4554	0.0018	1.2363e+03	1.9964e+01	17.6211	0.0175	1.7344e+03	2.2172e+01	16.6641	0.0139	0.9570							
265.1789512115336	-53.7092852272665	265.17896587702	0.2270	-53.70936270231	0.2224	5921745159327327360	0.0901	0.2447	2.016	0.428	-17.994	0.401	0	7.7811e+02	2.4149e+00	18.4608	0.0034	4.5064e+02	1.2906e+01	18.7168	0.0311	6.8437e+02	1.9409e+01	17.6737	0.0308	1.0431							
265.1930311444320	-53.7083639789173	265.19305587793	0.0846	-53.70844008827	0.0954	5921745086318861952	0.3989	0.0975	3.400	0.168	-17.677	0.178	0	4.4184e+03	5.1508e+00	16.5752	0.0013	2.5441e+03	2.6010e+01	16.8376	0.0111	3.1074e+03	1.3277e+01	16.0309	0.0046	0.8066			5839.15	0.1052	0.0553		
265.1802162408845	-53.7080985133778	265.18023274814	0.1596	-53.70817559245	0.1472	5921745159327325952	0.4789	0.1538	2.269	0.288	-17.902	0.261	0	1.4765e+03	3.7552e+00	17.7653	0.0028	9.8491e+02	2.4487e+01	17.8679	0.0270	1.3027e+03	1.7909e+01	16.9748	0.0149	0.8931							
265.1805757470620	-53.7083205363838	265.18057574706	1.9902	-53.70832053638	1.6886	5921745159327326080							0	2.2828e+02	2.2781e+00	19.7922	0.0108																
265.1897029551100	-53.7046347639249	265.18975948456	0.7310	-53.70469363293	0.9623	5921745155038336128	1.5988	1.3487	7.772	1.704	-13.673	1.952	0	3.1968e+02	5.3628e+00	19.4266	0.0182																
265.1625671705947	-53.7129626366311	265.16256717059	0.8645	-53.71296263663	0.5454	5921745124983463424							0	2.7087e+02	2.1710e+00	19.6065	0.0087																
265.1899328732253	-53.7083973176447	265.18993287323	4.0440	-53.70839731764	3.6187	5921745086318860032							0	5.3604e+02	7.8863e+00	18.8654	0.0160																
265.1909924637145	-53.7059931334683	265.19101817812	0.1093	-53.70607025618	0.1533	5921745086318860160	0.3112	0.1672	3.535	0.209	-17.912	0.258	0	2.6024e+03	3.8696e+00	17.1499	0.0016	1.6685e+03	3.0245e+01	17.2956	0.0197	2.1665e+03	2.5726e+01	16.4225	0.0129	0.8730							
265.1806530760804	-53.7089882716440	265.18067651361	0.7236	-53.70905351519	0.5936	5921745159327323648	1.0004	0.6649	3.222	2.311	-15.153	1.567	0	2.8210e+02	1.5214e+00	19.5624	0.0059																
265.1801968117190	-53.7088806898480	265.18022205660	0.2012	-53.70895537160	0.1981	5921745159327323776	0.4953	0.2216	3.470	0.389	-17.345	0.360	0	8.8496e+02	2.1552e+00	18.3211	0.0026	6.6802e+02	1.2124e+01	18.2894	0.0197	1.0532e+03	2.4179e+01	17.2056	0.0249	1.0838							
265.1746839086575	-53.7123827358602	265.17472134718	0.4861	-53.71244931215	0.4322	5921745124967583744	0.3409	0.1572	5.146	0.900	-15.463	0.750	0	1.9588e+03	4.6135e+00	17.4584	0.0026																
265.1749905769004	-53.7124807443559	265.17500043234	0.3022	-53.71255209615	0.3291	5921745124967583872	0.7156	0.3475	1.355	0.575	-16.572	0.581	0	3.4048e+03	1.9103e+01	16.8581	0.0061	3.2487e+03	9.0482e+01	16.5721	0.0302	4.3631e+03	1.4395e+02	15.6624	0.0358	0.9097			5095.63				
265.1879897410727	-53.7061499178324	265.18801608669	0.0570	-53.70622155395	0.0640	5921745155038334080	0.6379	0.0716	3.622	0.145	-16.638	0.160	0	1.3513e+04	1.1022e+01	15.3615	0.0009	7.6574e+03	6.0924e+01	15.6412	0.0086	1.1396e+04	7.5295e+01	14.6200	0.0072	1.0211			5152.33			1.49	1.406
265.1882114037636	-53.7037190516103	265.18823922076	0.3331	-53.70379131219	0.4493	5921745159327321088	0.3543	0.4929	3.824	0.706	-16.783	0.681	0	9.6768e+02	3.9361e+00	18.2240	0.0044	5.6797e+02	1.4822e+01	18.4656	0.0283	8.6359e+02	9.5078e+00	17.4212	0.0120	1.0444							
265.1850858890049	-53.7056946413834	265.18508588900	7.0223	-53.70569464138	7.2302	5921745155038332928							0	1.1306e+03	4.6216e+00	18.0551	0.0044																
265.1742731733932	-53.7120479457003	265.17427317339	17.7742	-53.71204794570	19.9873	5921745124967583488							0	1.4145e+03	5.0804e+00	17.8118	0.0039																
265.1852027966739	-53.7058727536523	265.18525223091	0.4463	-53.70593845620	0.4282	5921745159327320064	-2.0814	0.4864	6.796	0.778	-15.260	0.730	0	2.8176e+03	2.0829e+01	17.0637	0.0080	2.7747e+03	1.0502e+02	16.7434	0.0411	3.6508e+03	1.3412e+02	15.8560	0.0399	0.8874			5095.63				
265.1838788825253	-53.7031868318072	265.18390408963	0.0966	-53.70326306094	0.0889	5921745155038332032	0.2951	0.0900	3.466	0.177	-17.705	0.156	0	5.4962e+03	6.1341e+00	16.3382	0.0012	3.2310e+03	4.6489e+01	16.5780	0.0156	4.1312e+03	3.6832e+01	15.7217	0.0097	0.8563			5668.43				
265.1727392511577	-53.7145441122913	265.17274852765	0.1538	-53.71457945454	0.1614	5921745124967580800	-0.5310	0.1498	1.275	0.408	-8.209	0.333	0	1.8398e+03	7.5069e+00	17.5264	0.0044	2.6906e+03	2.7456e+02	16.7768	0.1108	2.4076e+03	1.4519e+01	16.3080	0.0065	0.4688							
265.1844779870738	-53.7106934271905	265.18449263639	0.1361	-53.71077518497	0.1389	5921745155038332544	0.5556	0.1642	2.014	0.294	-18.989	0.283	0	3.3561e+03	6.9349e+00	16.8738	0.0022	2.0932e+03	2.6561e+01	17.0493	0.0138	2.6869e+03	2.3221e+01	16.1888	0.0094	0.8605			5651.95				
265.1715232179387	-53.7149149496876	265.17155081842	0.1707	-53.71499640862	0.2043	5921745124967580928	-0.3642	0.2158	3.794	0.343	-18.919	0.404	0	1.4229e+03	3.8466e+00	17.8054	0.0029																
265.1848110792039	-53.7082009457273	265.18483325351	0.0691	-53.70827618831	0.0710	5921745155038332800	0.4427	0.0782	3.048	0.151	-17.476	0.141	0	4.3929e+03	5.3512e+00	16.5815	0.0013	2.6019e+03	2.4579e+01	16.8131	0.0103	3.3126e+03	1.6286e+01	15.9615	0.0053	0.8516			5811.67	0.1840	0.0905		
265.1812282954954	-53.7112026408244	265.18126257067	0.1967	-53.71128183956	0.1811	5921745155038331136	-0.0530	0.1990	4.712	0.340	-18.395	0.315	0	1.0577e+03	2.6320e+00	18.1274	0.0027																
265.1811013411905	-53.7011719068298	265.18112322569	0.1043	-53.70124444071	0.1122	5921745155038331264	0.5179	0.1171	3.009	0.189	-16.847	0.199	0	3.3450e+03	3.8697e+00	16.8774	0.0013	1.8755e+03	1.3989e+01	17.1686	0.0081	2.4421e+03	2.1764e+01	16.2925	0.0097	0.8761			5603.33	0.1090	0.0540		
265.1797348117396	-53.7146216966655	265.17974405170	1.0375	-53.71467201312	0.7689	5921745124967545088	14.7641	1.5302	1.270	1.439	-11.686	1.555	0	2.9187e+02	3.5227e+00	19.5254	0.0131																
265.1776846686755	-53.7068120066305	265.17771488180	0.5347	-53.70688519202	0.4127	5921745159327350272	0.7144	0.4748	4.154	0.858	-16.998	0.723	0	3.8887e+02	1.8341e+00	19.2139	0.0051	2.6869e+02	1.2818e+01	19.2783	0.0518	3.8946e+02	1.8506e+01	18.2858	0.0516	0.9925							
265.1622337286165	-53.6994097716438	265.16225461553	0.0307	-53.69948165112	0.0272	5921748114264999424	0.3849	0.0289	2.872	0.053	-16.695	0.050	0	7.9917e+04	2.0903e+01	13.4318	0.0003	3.6831e+04	1.3384e+02	13.9359	0.0039	6.4015e+04	1.4304e+02	12.7462	0.0024	1.1896			4879.00			6.89	24.201
265.1605327425615	-53.7126491537585	265.16056755527	0.3222	-53.71272348648	0.2825	5921748079905159296	0.3885	0.2942	4.785	0.547	-17.264	0.600	0	7.4677e+02	2.5924e+00	18.5054	0.0038	5.1226e+02	2.0270e+01	18.5777	0.0430	7.7677e+02	2.5154e+01	17.5362	0.0352	1.0415							
265.1890689204717	-53.6983150915825	265.18908890619	0.2333	-53.69839363285	0.2142	5921745262406565632	0.1040	0.2473	2.748	0.523	-18.242	0.432	0	7.1857e+02	2.7328e+00	18.5472	0.0041	1.0265e+03	2.0598e+02	17.8230	0.2179	1.6385e+03	3.1417e+02	16.7258	0.2082	1.0972							
265.1889401188778	-53.6987541007547	265.18895977336	0.3508	-53.69882781763	0.2403	5921745262406565760	0.5753	0.3075	2.703	0.425	-17.121	0.391	0	9.7896e+02	3.5924e+00	18.2115	0.0040																
265.1781240162476	-53.6745311220117	265.17812401625	1.2788	-53.67453112201	5.2164	5921745296766572416							0	3.1460e+03	4.1192e+01	16.9440	0.0142																
265.1923829119235	-53.6968867128974	265.19238801016	0.1158	-53.69694241203	0.1899	5921745193687087360	7.2105	0.2824	0.701	0.189	-12.937	0.293	0	9.0061e+03	2.8361e+01	15.8020	0.0034	5.3319e+03	1.0020e+02	16.0342	0.0204	7.4096e+03	2.2904e+02	15.0874	0.0336	0.9468			5315.10				
265.1726640191043	-53.6810027273196	265.17266346821	0.3150	-53.68105632058	0.3282	5921745296766579584	0.1208	0.3981	-0.076	0.497	-12.447	0.597	0	1.2848e+03	6.8163e+00	17.9163	0.0058																
265.1966723257908	-53.7032040717487	265.19670484621	0.1109	-53.70327878297	0.1040	5921745193687021184	0.2200	0.1282	4.471	0.325	-17.352	0.281	0	2.8526e+03	5.2553e+00	17.0503	0.0020	1.9376e+03	1.0607e+02	17.1332	0.0594	2.7944e+03	7.1688e+01	16.1462	0.0279	0.9871			5143.45				
265.1674151157653	-53.6897454997346	265.16743743257	0.1217	-53.68982342257	0.1365	5921745262406766592	-0.0950	0.1595	3.069	0.242	-18.098	0.288	0	2.4710e+03	9.7293e+00	17.2062	0.0043																
265.2046660080577	-53.7053953879209	265.20466600806	2.2848	-53.70539538792	3.0737	5921745193686961408							0	2.1086e+03	4.7590e+01	17.3784	0.0245																
265.2027518481167	-53.7053469941826	265.20276401606	0.5570	-53.70542233433	0.3545	5921745193686972032	0.1843	0.5637	1.673	1.068	-17.498	0.789	0	5.0523e+02	4.1470e+00	18.9296	0.0089																
265.2121603283035	-53.6932222159086	265.21216032830	2.1490	-53.69322221591	1.6809	5921745228046755840							0	3.9491e+02	2.9453e+00	19.1971	0.0081																
265.2076161826661	-53.6962389111959	265.20764652330	0.4180	-53.69630914992	0.5313	5921745228046756480	1.1822	0.5804	4.172	1.016	-16.314	0.976	0	6.4626e+02	3.0839e+00	18.6623	0.0052	4.4206e+02	3.9173e+01	18.7377	0.0962	7.0370e+02	1.9437e+01	17.6435	0.0300	1.0942							
265.1977628277461	-53.7028267556890	265.19777559995	0.2377	-53.70291010685	0.2186	5921745193687018240	0.3963	0.2902	1.756	0.793	-19.359	0.654	0	9.3764e+02	4.0707e+00	18.2583	0.0047																
265.1671394367274	-53.6766681429308	265.16713943673	1.7114	-53.67666814293	1.7293	5921745296766628224							1	4.7864e+03	5.2586e+01	16.4883	0.0119	5.7518e+03	8.8075e+01	15.9519	0.0166	7.8405e+03	5.7814e+02	15.0261	0.0801	0.9258			5095.63				
265.1675989264529	-53.6760983244884	265.16762458530	0.1827	-53.67617087444	0.2315	5921745296766628480	0.2880	0.1619	3.530	0.356	-16.850	0.414	0	7.8172e+03	1.6079e+01	15.9557	0.0022	1.5037e+04	9.8483e+03	14.9085	0.7111	2.1241e+04	6.3719e+03	13.9440	0.3257	0.9645			5095.63				
265.1683864641304	-53.6762660984899	265.16841694127	0.1207	-53.67634687984	0.1131	5921745296766628608	0.5934	0.1403	4.193	0.200	-18.762	0.203	0	5.1422e+03	2.3556e+01	16.4105	0.0050																
265.2109060331357	-53.7009473577857	265.21093004931	0.3530	-53.70102605047	0.3374	5921745193686964480	1.9793	0.4208	3.302	0.736	-18.277	0.685	0	6.4588e+02	3.3760e+00	18.6630	0.0057	4.6526e+02	1.7146e+01	18.6822	0.0400	6.5693e+02	2.9817e+01	17.7181	0.0493	0.9640							
265.1948599550169	-53.7049169652266	265.19488138960	0.3833	-53.70499347073	0.3538	5921745193687016832	0.9376	0.3304	2.947	0.687	-17.769	0.628	0	5.7974e+02	2.1874e+00	18.7803	0.0041																
265.1894578128644	-53.6991914935391	265.18944119933	0.1748	-53.69922636144	0.1326	5921745262406559872	1.1803	0.1668	-2.284	0.216	-8.098	0.208	0	2.7062e+03	5.0868e+00	17.1075	0.0020	1.5033e+03	7.1728e+01	17.4087	0.0518	3.3830e+03	6.9767e+01	15.9387	0.0224	1.4701							
265.1851851462480	-53.6769236004218	265.18518514625	0.4287	-53.67692360042	0.1630	5921745296766509696							0	2.4915e+03	1.1286e+01	17.1972	0.0049																
265.2016280026449	-53.6994969267726	265.20164942975	0.0767	-53.69957486870	0.0719	5921745193687015424	0.2914	0.0779	2.946	0.135	-18.103	0.127	0	5.2082e+03	8.1187e+00	16.3966	0.0017																
265.2013747989231	-53.7003778980556	265.20140092470	0.4356	-53.70046007668	0.3730	5921745193687015552	-0.3297	0.4186	3.592	1.097	-19.087	0.808	0	6.0860e+02	2.2797e+00	18.7275	0.0041																
265.2022201516311	-53.7000108814164	265.20219442841	0.6417	-53.70010159921	0.6134	5921745193687015680	1.5971	0.5900	-3.537	2.127	-21.070	1.707	0	3.1506e+02	2.7863e+00	19.4424	0.0096																
265.1880749978253	-53.7007958946242	265.18807499783	48.4447	-53.70079589462	19.1717	5921745262406558720							0	3.4283e+02	3.2771e+00	19.3507	0.0104																
265.1660061459367	-53.6785398631349	265.16600614594	20.6137	-53.67853986313	29.9994	5921745296766627712							0	1.5227e+03	8.6022e+00	17.7319	0.0061																
265.1680851965861	-53.6793938838748	265.16808519659	0.2626	-53.67939388387	0.2152	5921745296780829440							0	3.6318e+03	2.3987e+01	16.7881	0.0072																
265.1711893190138	-53.6741057584921	265.17120917224	0.1951	-53.67418304016	0.1801	5921745296766550528	0.4618	0.1812	2.731	0.351	-17.949	0.319	1	5.7138e+03	2.5041e+01	16.2961	0.0048																
265.1647046810882	-53.6911230838077	265.16470468109	5.1970	-53.69112308381	4.9900	5921745262406772224							1	4.1244e+02	3.0448e+00	19.1500	0.0080																
265.2003078265047	-53.7059248008567	265.20030782650	1.8327	-53.70592480086	4.3469	5921745193701647872							0	1.3172e+02	1.9626e+00	20.3892	0.0162	3.4353e+02	1.6680e+02	19.0115	0.5272	2.1473e+02	1.5121e+01	18.9322	0.0765	0.0793							
265.1675688323458	-53.6831808665265	265.16763709203	0.1552	-53.68322080311	0.1395	5921745262406842368	1.7549	0.1894	9.389	0.422	-9.276	0.331	0	4.3902e+04	1.1475e+02	14.0822	0.0028	2.3598e+04	3.4019e+02	14.4192	0.0157	3.7805e+04	3.7808e+02	13.3181	0.0109	1.1012			4993.50	0.6997	0.3280	1.05	0.622
265.2111863100462	-53.6937327787981	265.21120464286	0.0947	-53.69381126003	0.0904	5921745228046753152	0.4464	0.0997	2.521	0.162	-18.228	0.156	0	5.0499e+03	9.6299e+00	16.4302	0.0021	4.3192e+03	1.5215e+02	16.2629	0.0382	5.5454e+03	1.8010e+02	15.4021	0.0353	0.8608			5095.63				
265.2116112740273	-53.6939751659008	265.21161127403	0.9328	-53.69397516590	0.8289	5921745228046753280							0	9.0085e+02	3.3282e+00	18.3017	0.0040																
265.2041087405836	-53.6897316244434	265.20413209557	0.0791	-53.68981054182	0.0982	5921745228046819584	0.1908	0.0946	3.212	0.163	-18.329	0.189	0	5.1216e+03	6.5549e+00	16.4149	0.0014	3.0017e+03	4.3151e+01	16.6580	0.0156	4.0044e+03	2.6920e+01	15.7556	0.0073	0.9024			5420.53				
265.1695809685881	-53.6760913125839	265.16958096859	0.5284	-53.67609131258	0.6223	5921745296766624768							0	4.1782e+03	1.9192e+01	16.6359	0.0050																
265.2110209990676	-53.6943401495898	265.21102099907	1.6092	-53.69434014959	1.8897	5921745228046753408							0	2.5325e+02	4.1916e+00	19.6795	0.0180																
265.1939403366009	-53.6969659023374	265.19396231185	0.4219	-53.69703736630	0.2663	5921745193687080320	0.3764	0.3323	3.022	0.662	-16.598	0.463	0	8.0526e+02	3.1849e+00	18.4235	0.0043																
265.2020769303817	-53.7061069024859	265.20210833239	0.3847	-53.70618498469	0.4240	5921745193686968832	0.4409	0.4308	4.317	0.698	-18.135	0.716	0	8.1604e+02	3.7879e+00	18.4091	0.0050																
265.2031411834828	-53.6908393217631	265.20316580715	0.0700	-53.69091631468	0.0699	5921745228046817536	0.4269	0.0783	3.386	0.151	-17.882	0.140	0	4.3316e+03	5.4428e+00	16.5968	0.0014	2.7478e+03	6.7237e+01	16.7539	0.0266	3.4313e+03	4.9572e+01	15.9233	0.0157	0.8307			5823.33				
265.2154333003076	-53.6910858541855	265.21544234419	0.4481	-53.69117081837	0.4051	5921745228046751360	-1.9162	0.5529	1.244	1.276	-19.734	1.131	0	4.2932e+02	2.5454e+00	19.1064	0.0064																
265.2063460060350	-53.7030532408611	265.20634600604	2.3641	-53.70305324086	2.5183	5921745193686971648							0	2.1822e+02	3.4580e+00	19.8412	0.0172	3.6203e+02	1.9538e+01	18.9545	0.0586	6.0943e+02	9.2099e+00	17.7996	0.0164	1.1549							
265.2084450929347	-53.6875859491559	265.20844509293	7.7205	-53.68758594916	7.9259	5921745228046816384							0	4.1219e+02	7.1257e+00	19.1506	0.0188	5.7571e+02	9.7898e+01	18.4509	0.1846	1.1161e+03	2.3545e+02	17.1426	0.2290	1.3083							
265.1980600918350	-53.6873409018601	265.19806009183	1.5111	-53.68734090186	0.6401	5921745228046874880							1	4.9967e+02	7.8029e+00	18.9416	0.0170	5.3056e+02	4.0063e+01	18.5395	0.0820	6.2875e+02	7.4778e+01	17.7657	0.1291	0.7738							
265.1973476378643	-53.6945161615477	265.19737401922	0.2081	-53.69459091813	0.1772	5921745228046815616	0.2335	0.1903	3.628	0.386	-17.363	0.300	0	1.5471e+03	5.4600e+00	17.7146	0.0038	2.0950e+03	2.3317e+02	17.0484	0.1208	2.0737e+03	6.7315e+01	16.4701	0.0352	0.5784							
265.1935706638620	-53.6908341023511	265.19357066386	1.6185	-53.69083410235	0.9609	5921745228062670592							0	2.1815e+03	9.7944e+00	17.3415	0.0049	2.0268e+03	7.3892e+01	17.0844	0.0396	2.7032e+03	2.4122e+02	16.1822	0.0969	0.9021							
265.2103504709901	-53.6951926577130	265.21035047099	0.4456	-53.69519265771	0.3251	5921745228046749440							0	9.2835e+02	4.1685e+00	18.2691	0.0049																
265.1975746678127	-53.6949032643103	265.19759640243	0.2342	-53.69498228508	0.1923	5921745193687077376	0.4103	0.2005	2.989	0.444	-18.353	0.335	0	1.4177e+03	4.4297e+00	17.8094	0.0034																
265.1875109462206	-53.7016084711100	265.18753932230	0.5415	-53.70169885692	0.5795	5921745262406554496	-0.9693	0.7156	3.902	1.094	-20.993	0.892	0	7.7013e+02	3.8850e+00	18.4719	0.0055																
265.1936537445686	-53.6979626944244	265.19365374457	0.5951	-53.69796269442	0.5249	5921745193687075840							0	1.4902e+03	4.3793e+00	17.7552	0.0032																
265.1835042506669	-53.6934506406240	265.18350425067	1.0695	-53.69345064062	0.8215	5921745262422407552							0	1.0460e+03	2.6971e+00	18.1396	0.0028																
265.2002902632217	-53.6863064301435	265.20029026322	1.9923	-53.68630643014	1.8442	5921745228062669312							0	7.1223e+02	6.3759e+00	18.5568	0.0097																
265.1673208888495	-53.6695011330604	265.16732088885	6.7884	-53.66950113306	1.9791	5921745296766682112							1	1.3945e+03	1.2580e+01	17.8273	0.0098																
265.2053539103904	-53.6896630428155	265.20538228657	0.1220	-53.68974065872	0.1073	5921745228046814720	0.5718	0.1088	3.903	0.289	-18.027	0.226	0	2.4403e+03	5.9157e+00	17.2198	0.0026																
265.1705905092090	-53.6736310878007	265.17062131508	0.2582	-53.67371117663	0.2779	5921745296766552576	2.4936	0.2888	4.238	0.510	-18.601	0.545	0	2.5457e+03	1.7201e+01	17.1739	0.0073																
265.1670659346920	-53.6796193898406	265.16708982788	0.4366	-53.67967858772	0.5066	5921745296766616832	2.4153	0.4740	3.287	0.871	-13.749	1.043	0	1.7398e+04	4.9212e+01	15.0871	0.0031	1.2147e+04	4.2195e+02	15.1402	0.0377	1.8587e+04	3.8095e+02	14.0889	0.0223	1.0513			5143.45				
265.1950234829848	-53.6968802733451	265.19502348298	4.5838	-53.69688027335	1.5975	5921745193687076736							0	3.3982e+02	2.9178e+00	19.3602	0.0093																
265.2029815000986	-53.6913837564820	265.20301061086	0.3218	-53.69146737074	0.3735	5921745228046813184	-0.0055	0.4043	4.004	0.680	-19.420	0.720	0	2.5398e+03	1.3113e+01	17.1764	0.0056																
265.1833660317738	-53.6873158492264	265.18339340840	0.2911	-53.68738879954	0.2403	5921745296782142080	0.9558	0.1723	3.765	0.479	-16.943	0.363	0	3.5856e+03	1.2066e+01	16.8020	0.0037	4.9926e+03	4.8090e+02	16.1056	0.1046	5.2135e+03	3.5581e+02	15.4691	0.0741	0.6365			5095.63				
